artist,track,id,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,release_year,release_date_length
Restless Heart,When She Cries,61EQfJXizp4MIpLYWyLoQI,1998-05-01,0.666,0.521,9.0,-10.993,1.0,0.0292,0.114,0.0,0.0604,0.361,105.223,audio_features,spotify:track:61EQfJXizp4MIpLYWyLoQI,https://api.spotify.com/v1/tracks/61EQfJXizp4MIpLYWyLoQI,https://api.spotify.com/v1/audio-analysis/61EQfJXizp4MIpLYWyLoQI,222187.0,4.0,1998,10.0
Inner Circle,Sweat (A La La La La Long),1SssFw74DdHVjRa6ADggdD,2010-12-14,0.787,0.728,0.0,-7.705,1.0,0.218,0.0124,0.0,0.157,0.94,173.026,audio_features,spotify:track:1SssFw74DdHVjRa6ADggdD,https://api.spotify.com/v1/tracks/1SssFw74DdHVjRa6ADggdD,https://api.spotify.com/v1/audio-analysis/1SssFw74DdHVjRa6ADggdD,227067.0,4.0,2010,10.0
Ice Cube,It Was A Good Day,0m9ul5FMXzR2k2BRZKamcn,2001-12-04,0.816,0.686,5.0,-5.813,0.0,0.12,0.296,1.46e-06,0.14,0.783,82.309,audio_features,spotify:track:0m9ul5FMXzR2k2BRZKamcn,https://api.spotify.com/v1/tracks/0m9ul5FMXzR2k2BRZKamcn,https://api.spotify.com/v1/audio-analysis/0m9ul5FMXzR2k2BRZKamcn,260907.0,4.0,2001,10.0
Captain Hollywood Project,More and More - Single Version,6jwlBPt6FlhIlHAdEN1JME,2009-10-30,0.658,0.839,7.0,-11.827,1.0,0.0343,0.223,0.86,0.0965,0.681,125.866,audio_features,spotify:track:6jwlBPt6FlhIlHAdEN1JME,https://api.spotify.com/v1/tracks/6jwlBPt6FlhIlHAdEN1JME,https://api.spotify.com/v1/audio-analysis/6jwlBPt6FlhIlHAdEN1JME,251133.0,4.0,2009,10.0
Digable Planets,Rebirth of Slick (Cool Like Dat),2mu2oL9gdgHGtlg9poer2u,2005-01-01,0.887,0.422,1.0,-14.505,0.0,0.228,0.0539,0.0455,0.114,0.612,98.332,audio_features,spotify:track:2mu2oL9gdgHGtlg9poer2u,https://api.spotify.com/v1/tracks/2mu2oL9gdgHGtlg9poer2u,https://api.spotify.com/v1/audio-analysis/2mu2oL9gdgHGtlg9poer2u,261067.0,4.0,2005,10.0
Haddaway,What Is Love - Radio Edit,1d2O0FAl7OrNNu7Ed3bGrK,2003-08-18,0.619,0.865,7.0,-5.385,0.0,0.0339,0.00223,0.00451,0.141,0.701,137.987,audio_features,spotify:track:1d2O0FAl7OrNNu7Ed3bGrK,https://api.spotify.com/v1/tracks/1d2O0FAl7OrNNu7Ed3bGrK,https://api.spotify.com/v1/audio-analysis/1d2O0FAl7OrNNu7Ed3bGrK,176027.0,4.0,2003,10.0
Michael Bolton,To Love Somebody,5IxY4i6wcURTVdRnghACin,1987,0.367,0.353,11.0,-11.786,1.0,0.0288,0.335,0.0,0.1,0.282,74.103,audio_features,spotify:track:5IxY4i6wcURTVdRnghACin,https://api.spotify.com/v1/tracks/5IxY4i6wcURTVdRnghACin,https://api.spotify.com/v1/audio-analysis/5IxY4i6wcURTVdRnghACin,247973.0,4.0,1987,4.0
En Vogue,"Give It Up, Turn It Loose",0BdAjgQqEb12CyH19xBU2N,2001-08-21,0.836,0.58,1.0,-8.778,1.0,0.0692,0.19,0.000271,0.0379,0.939,93.015,audio_features,spotify:track:0BdAjgQqEb12CyH19xBU2N,https://api.spotify.com/v1/tracks/0BdAjgQqEb12CyH19xBU2N,https://api.spotify.com/v1/audio-analysis/0BdAjgQqEb12CyH19xBU2N,312040.0,4.0,2001,10.0
Kris Kross,Alright (feat. Super Cat),3uGjLZ5abCyCfYXBVfpf8X,1993-08-03,0.803,0.582,10.0,-11.286,0.0,0.19,0.00432,4.26e-05,0.252,0.547,97.305,audio_features,spotify:track:3uGjLZ5abCyCfYXBVfpf8X,https://api.spotify.com/v1/tracks/3uGjLZ5abCyCfYXBVfpf8X,https://api.spotify.com/v1/audio-analysis/3uGjLZ5abCyCfYXBVfpf8X,243333.0,4.0,1993,10.0
Ice Cube,Check Yo Self,6juIzbXd7ERNLhYCcOpi7u,2008-01-01,0.848,0.663,1.0,-6.703,1.0,0.173,0.121,0.000923,0.113,0.743,101.072,audio_features,spotify:track:6juIzbXd7ERNLhYCcOpi7u,https://api.spotify.com/v1/tracks/6juIzbXd7ERNLhYCcOpi7u,https://api.spotify.com/v1/audio-analysis/6juIzbXd7ERNLhYCcOpi7u,222467.0,4.0,2008,10.0
Sting,Fields Of Gold,4gvqVvTyYC6iaS51Ux3LIe,1994-01-01,0.647,0.367,2.0,-10.847,1.0,0.0248,0.34,0.00937,0.0677,0.317,103.972,audio_features,spotify:track:4gvqVvTyYC6iaS51Ux3LIe,https://api.spotify.com/v1/tracks/4gvqVvTyYC6iaS51Ux3LIe,https://api.spotify.com/v1/audio-analysis/4gvqVvTyYC6iaS51Ux3LIe,219000.0,4.0,1994,10.0
Go West,Faithful,4gTvgAPqPDj2fL5B7EpLC0,1993-10-04,0.615,0.912,10.0,-8.028,0.0,0.0416,0.0323,0.0,0.0966,0.753,105.538,audio_features,spotify:track:4gTvgAPqPDj2fL5B7EpLC0,https://api.spotify.com/v1/tracks/4gTvgAPqPDj2fL5B7EpLC0,https://api.spotify.com/v1/audio-analysis/4gTvgAPqPDj2fL5B7EpLC0,265560.0,4.0,1993,10.0
Rod Stewart,Reason To Believe,6dCWWQ7qK2EE1lL6ySxFba,2009-01-01,0.349,0.584,7.0,-9.663,1.0,0.0441,0.699,0.00172,0.222,0.428,138.215,audio_features,spotify:track:6dCWWQ7qK2EE1lL6ySxFba,https://api.spotify.com/v1/tracks/6dCWWQ7qK2EE1lL6ySxFba,https://api.spotify.com/v1/audio-analysis/6dCWWQ7qK2EE1lL6ySxFba,248920.0,4.0,2009,10.0
Tears For Fears,Break It Down Again,6X3J3uYxbkPwxCneLkPVd7,2001-01-01,0.685,0.685,5.0,-8.796,1.0,0.0249,0.0187,0.412,0.112,0.506,108.999,audio_features,spotify:track:6X3J3uYxbkPwxCneLkPVd7,https://api.spotify.com/v1/tracks/6X3J3uYxbkPwxCneLkPVd7,https://api.spotify.com/v1/audio-analysis/6X3J3uYxbkPwxCneLkPVd7,271173.0,4.0,2001,10.0
Green Jelly,Three Little Pigs,6DiPkm7C3LD9XsJWTGPFgv,1993-02-25,0.449,0.95,7.0,-4.978,1.0,0.225,0.0115,3.66e-05,0.514,0.339,144.469,audio_features,spotify:track:6DiPkm7C3LD9XsJWTGPFgv,https://api.spotify.com/v1/tracks/6DiPkm7C3LD9XsJWTGPFgv,https://api.spotify.com/v1/audio-analysis/6DiPkm7C3LD9XsJWTGPFgv,353640.0,4.0,1993,10.0
Aerosmith,Livin' on the Edge,52s0tabcgPeysK6o6vEtWy,2011-09-13,0.409,0.851,2.0,-4.613,1.0,0.0315,0.00146,0.00719,0.368,0.306,84.761,audio_features,spotify:track:52s0tabcgPeysK6o6vEtWy,https://api.spotify.com/v1/tracks/52s0tabcgPeysK6o6vEtWy,https://api.spotify.com/v1/audio-analysis/52s0tabcgPeysK6o6vEtWy,381160.0,4.0,2011,10.0
Gin Blossoms,Hey Jealousy,1ZoHRnS5U4m7V5pgvFiK1N,1999-01-01,0.462,0.801,9.0,-7.405,1.0,0.0418,0.000639,1.51e-06,0.34,0.442,153.01,audio_features,spotify:track:1ZoHRnS5U4m7V5pgvFiK1N,https://api.spotify.com/v1/tracks/1ZoHRnS5U4m7V5pgvFiK1N,https://api.spotify.com/v1/audio-analysis/1ZoHRnS5U4m7V5pgvFiK1N,236067.0,4.0,1999,10.0
Sting,If I Ever Lose My Faith In You,2MEcbc3bTXn4U2LcVttooC,2002-01-01,0.574,0.809,2.0,-7.934,1.0,0.0311,0.0291,0.0136,0.046,0.611,97.995,audio_features,spotify:track:2MEcbc3bTXn4U2LcVttooC,https://api.spotify.com/v1/tracks/2MEcbc3bTXn4U2LcVttooC,https://api.spotify.com/v1/audio-analysis/2MEcbc3bTXn4U2LcVttooC,269373.0,4.0,2002,10.0
Tony! Toni! Toné!,Anniversary,1Z0QdPM5YcMIAwhVD6wBBM,1993-01-01,0.567,0.358,6.0,-12.94,1.0,0.0281,0.0862,1.36e-05,0.173,0.183,88.975,audio_features,spotify:track:1Z0QdPM5YcMIAwhVD6wBBM,https://api.spotify.com/v1/tracks/1Z0QdPM5YcMIAwhVD6wBBM,https://api.spotify.com/v1/audio-analysis/1Z0QdPM5YcMIAwhVD6wBBM,563840.0,4.0,1993,10.0
Jade,One Woman,0EnFaSWSkj45lktHxHtcXb,1992-11-13,0.662,0.605,1.0,-9.475,1.0,0.0566,0.0552,0.0,0.418,0.545,151.946,audio_features,spotify:track:0EnFaSWSkj45lktHxHtcXb,https://api.spotify.com/v1/tracks/0EnFaSWSkj45lktHxHtcXb,https://api.spotify.com/v1/audio-analysis/0EnFaSWSkj45lktHxHtcXb,289467.0,4.0,1992,10.0
Taylor Dayne,Can't Get Enough Of Your Love,4fLdFLvUtyJ9q3X5UnOwq8,1995-11-14,0.688,0.743,5.0,-8.483,1.0,0.034,0.0212,9.02e-05,0.106,0.642,108.178,audio_features,spotify:track:4fLdFLvUtyJ9q3X5UnOwq8,https://api.spotify.com/v1/tracks/4fLdFLvUtyJ9q3X5UnOwq8,https://api.spotify.com/v1/audio-analysis/4fLdFLvUtyJ9q3X5UnOwq8,266533.0,4.0,1995,10.0
Def Leppard,Two Steps Behind - Live,0ly3gd4q8s8xZlTpVXANKs,2011-06-07,0.279,0.759,1.0,-9.22,1.0,0.0379,0.138,0.0,0.991,0.57,78.246,audio_features,spotify:track:0ly3gd4q8s8xZlTpVXANKs,https://api.spotify.com/v1/tracks/0ly3gd4q8s8xZlTpVXANKs,https://api.spotify.com/v1/audio-analysis/0ly3gd4q8s8xZlTpVXANKs,269773.0,4.0,2011,10.0
Ace of Base,The Sign,3DYVWvPh3kGwPasp7yjahc,2008-11-14,0.802,0.828,4.0,-6.366,0.0,0.0426,0.0127,0.0683,0.0293,0.946,97.01,audio_features,spotify:track:3DYVWvPh3kGwPasp7yjahc,https://api.spotify.com/v1/tracks/3DYVWvPh3kGwPasp7yjahc,https://api.spotify.com/v1/audio-analysis/3DYVWvPh3kGwPasp7yjahc,189787.0,4.0,2008,10.0
All-4-One,I Swear,4WUnM4KNZ0kjp0CUeoyOnS,1994-01-01,0.532,0.407,6.0,-9.658,0.0,0.0233,0.235,0.0,0.117,0.23,83.207,audio_features,spotify:track:4WUnM4KNZ0kjp0CUeoyOnS,https://api.spotify.com/v1/tracks/4WUnM4KNZ0kjp0CUeoyOnS,https://api.spotify.com/v1/audio-analysis/4WUnM4KNZ0kjp0CUeoyOnS,259853.0,4.0,1994,10.0
Boyz II Men,I'll Make Love To You,7dfl9X38RhIvB3oSmmneq3,1994-08-30,0.559,0.49,2.0,-8.06,1.0,0.0247,0.103,0.0,0.099,0.202,142.447,audio_features,spotify:track:7dfl9X38RhIvB3oSmmneq3,https://api.spotify.com/v1/tracks/7dfl9X38RhIvB3oSmmneq3,https://api.spotify.com/v1/audio-analysis/7dfl9X38RhIvB3oSmmneq3,236760.0,3.0,1994,10.0
Céline Dion,The Power of Love,5kK1Iru9ogP3Iy1zsANU1n,1993-11-09,0.546,0.519,8.0,-9.072,1.0,0.0291,0.36,0.00046,0.24,0.247,140.054,audio_features,spotify:track:5kK1Iru9ogP3Iy1zsANU1n,https://api.spotify.com/v1/tracks/5kK1Iru9ogP3Iy1zsANU1n,https://api.spotify.com/v1/audio-analysis/5kK1Iru9ogP3Iy1zsANU1n,342400.0,4.0,1993,10.0
Mariah Carey,Hero,4FCb4CUbFCMNRkI6lYc1zI,1993-08-31,0.501,0.378,4.0,-9.37,1.0,0.029,0.735,0.0,0.119,0.178,119.987,audio_features,spotify:track:4FCb4CUbFCMNRkI6lYc1zI,https://api.spotify.com/v1/tracks/4FCb4CUbFCMNRkI6lYc1zI,https://api.spotify.com/v1/audio-analysis/4FCb4CUbFCMNRkI6lYc1zI,257733.0,4.0,1993,10.0
Lisa Loeb,Stay (I Missed You),00U1MDChdOTxWwtKoOoBXE,1994-05-17,0.612,0.591,1.0,-7.02,1.0,0.051,0.462,0.0,0.111,0.349,160.659,audio_features,spotify:track:00U1MDChdOTxWwtKoOoBXE,https://api.spotify.com/v1/tracks/00U1MDChdOTxWwtKoOoBXE,https://api.spotify.com/v1/audio-analysis/00U1MDChdOTxWwtKoOoBXE,184333.0,4.0,1994,10.0
Toni Braxton,Breathe Again,68ZD7M5tOBBM0N5XWRECoD,1993-10-20,0.689,0.677,0.0,-6.36,1.0,0.0326,0.0704,0.0,0.0877,0.259,153.919,audio_features,spotify:track:68ZD7M5tOBBM0N5XWRECoD,https://api.spotify.com/v1/tracks/68ZD7M5tOBBM0N5XWRECoD,https://api.spotify.com/v1/audio-analysis/68ZD7M5tOBBM0N5XWRECoD,269173.0,4.0,1993,10.0
Bryan Adams,"All For Love - From ""The Three Musketeers"" Soundtrack",0T4wPYibBqtaiiPFuVyqlY,1999-01-01,0.477,0.569,2.0,-6.56,1.0,0.0272,0.207,0.0,0.12,0.119,74.819,audio_features,spotify:track:0T4wPYibBqtaiiPFuVyqlY,https://api.spotify.com/v1/tracks/0T4wPYibBqtaiiPFuVyqlY,https://api.spotify.com/v1/audio-analysis/0T4wPYibBqtaiiPFuVyqlY,280027.0,4.0,1999,10.0
Ace of Base,All That She Wants,12BbMJsJi65mxneq6c9Lm7,1992-11-16,0.707,0.628,11.0,-9.684,1.0,0.0877,0.00526,8.21e-05,0.104,0.87,187.548,audio_features,spotify:track:12BbMJsJi65mxneq6c9Lm7,https://api.spotify.com/v1/tracks/12BbMJsJi65mxneq6c9Lm7,https://api.spotify.com/v1/audio-analysis/12BbMJsJi65mxneq6c9Lm7,211213.0,4.0,1992,10.0
Ace of Base,Don't Turn Around,3KSDBNCBexK5WEelRCGho5,2008-11-14,0.693,0.77,4.0,-7.675,0.0,0.0748,0.000214,0.143,0.0642,0.688,95.624,audio_features,spotify:track:3KSDBNCBexK5WEelRCGho5,https://api.spotify.com/v1/tracks/3KSDBNCBexK5WEelRCGho5,https://api.spotify.com/v1/audio-analysis/3KSDBNCBexK5WEelRCGho5,228493.0,4.0,2008,10.0
R. Kelly,Bump n' Grind,0DBIL8arX0Zo6eAuxNIpik,1993-11-07,0.621,0.481,11.0,-8.016,1.0,0.0371,0.0984,0.0,0.241,0.679,65.004,audio_features,spotify:track:0DBIL8arX0Zo6eAuxNIpik,https://api.spotify.com/v1/tracks/0DBIL8arX0Zo6eAuxNIpik,https://api.spotify.com/v1/audio-analysis/0DBIL8arX0Zo6eAuxNIpik,256133.0,4.0,1993,10.0
Madonna,I'll Remember (Theme from the Motion Picture With Honors),00U0pedRUMEzREpyRqbVT6,1995-11-17,0.691,0.598,7.0,-9.699,1.0,0.043,0.625,0.0174,0.0709,0.842,167.797,audio_features,spotify:track:00U0pedRUMEzREpyRqbVT6,https://api.spotify.com/v1/tracks/00U0pedRUMEzREpyRqbVT6,https://api.spotify.com/v1/audio-analysis/00U0pedRUMEzREpyRqbVT6,263813.0,4.0,1995,10.0
Salt-N-Pepa,Whatta Man,3eRsSIhorhBnLrsy2uhM8r,1993-10-12,0.753,0.545,2.0,-10.685,0.0,0.21,0.162,4.7e-05,0.241,0.917,173.227,audio_features,spotify:track:3eRsSIhorhBnLrsy2uhM8r,https://api.spotify.com/v1/tracks/3eRsSIhorhBnLrsy2uhM8r,https://api.spotify.com/v1/audio-analysis/3eRsSIhorhBnLrsy2uhM8r,308360.0,4.0,1993,10.0
John Mellencamp,Wild Night,1gpz7RPgirifI4XMyQapee,1994,0.665,0.888,7.0,-4.433,1.0,0.0552,0.0695,0.00147,0.104,0.951,144.338,audio_features,spotify:track:1gpz7RPgirifI4XMyQapee,https://api.spotify.com/v1/tracks/1gpz7RPgirifI4XMyQapee,https://api.spotify.com/v1/audio-analysis/1gpz7RPgirifI4XMyQapee,207507.0,4.0,1994,4.0
Mariah Carey,Without You,1kMOJBmpfWD9fir6st9uqS,1993-08-31,0.576,0.526,6.0,-8.524,1.0,0.0325,0.323,2.01e-06,0.0548,0.147,122.06,audio_features,spotify:track:1kMOJBmpfWD9fir6st9uqS,https://api.spotify.com/v1/tracks/1kMOJBmpfWD9fir6st9uqS,https://api.spotify.com/v1/audio-analysis/1kMOJBmpfWD9fir6st9uqS,213667.0,4.0,1993,10.0
Mariah Carey,Never Forget You,6MVrwx12IjKhBfzWEXl33e,1993-08-31,0.525,0.533,2.0,-7.419,1.0,0.0289,0.2,0.0,0.198,0.268,149.923,audio_features,spotify:track:6MVrwx12IjKhBfzWEXl33e,https://api.spotify.com/v1/tracks/6MVrwx12IjKhBfzWEXl33e,https://api.spotify.com/v1/audio-analysis/6MVrwx12IjKhBfzWEXl33e,225707.0,3.0,1993,10.0
Toni Braxton,You Mean the World to Me,30fEL50V6Q06Dkr4HX5Tmy,1993-10-20,0.595,0.736,11.0,-6.648,1.0,0.0469,0.0964,9.28e-06,0.104,0.521,167.669,audio_features,spotify:track:30fEL50V6Q06Dkr4HX5Tmy,https://api.spotify.com/v1/tracks/30fEL50V6Q06Dkr4HX5Tmy,https://api.spotify.com/v1/audio-analysis/30fEL50V6Q06Dkr4HX5Tmy,296400.0,4.0,1993,10.0
Elton John,Can You Feel the Love Tonight,32RxZnEk5KyWUTZR4azxbD,2003-01-01,0.313,0.275,10.0,-12.501,1.0,0.0326,0.887,0.0003,0.11,0.148,124.085,audio_features,spotify:track:32RxZnEk5KyWUTZR4azxbD,https://api.spotify.com/v1/tracks/32RxZnEk5KyWUTZR4azxbD,https://api.spotify.com/v1/audio-analysis/32RxZnEk5KyWUTZR4azxbD,241253.0,4.0,2003,10.0
Coolio,Fantastic Voyage,3QlTzofanSqDWywxEzGGE2,1994-07-19,0.888,0.584,7.0,-13.308,1.0,0.112,0.0389,3.25e-06,0.0625,0.762,104.704,audio_features,spotify:track:3QlTzofanSqDWywxEzGGE2,https://api.spotify.com/v1/tracks/3QlTzofanSqDWywxEzGGE2,https://api.spotify.com/v1/audio-analysis/3QlTzofanSqDWywxEzGGE2,334440.0,4.0,1994,10.0
Big Mountain,"Baby, I Love Your Way",1Rvl8qsKJurfFTyWLBI9ib,1994,0.651,0.747,1.0,-7.269,0.0,0.0699,0.0528,0.0,0.207,0.776,147.518,audio_features,spotify:track:1Rvl8qsKJurfFTyWLBI9ib,https://api.spotify.com/v1/tracks/1Rvl8qsKJurfFTyWLBI9ib,https://api.spotify.com/v1/audio-analysis/1Rvl8qsKJurfFTyWLBI9ib,249520.0,4.0,1994,4.0
Warren G,Regulate,68pWLkspLFIfIPPtzyTkQy,1994-06-07,0.849,0.521,11.0,-12.999,0.0,0.216,0.306,1.65e-06,0.115,0.763,95.262,audio_features,spotify:track:68pWLkspLFIfIPPtzyTkQy,https://api.spotify.com/v1/tracks/68pWLkspLFIfIPPtzyTkQy,https://api.spotify.com/v1/audio-analysis/68pWLkspLFIfIPPtzyTkQy,248867.0,4.0,1994,10.0
Jon Secada,If You Go,267iIR5zovTVMwSIGaqIkR,1994-01-01,0.621,0.819,7.0,-8.002,1.0,0.0332,0.0884,0.0,0.134,0.485,106.017,audio_features,spotify:track:267iIR5zovTVMwSIGaqIkR,https://api.spotify.com/v1/tracks/267iIR5zovTVMwSIGaqIkR,https://api.spotify.com/v1/audio-analysis/267iIR5zovTVMwSIGaqIkR,273933.0,4.0,1994,10.0
Aaliyah,Back & Forth,45wneA2j0Z0WMnYNDO6Ad0,1994-05-22,0.706,0.727,5.0,-8.06,1.0,0.0317,0.0698,5.31e-06,0.115,0.903,92.938,audio_features,spotify:track:45wneA2j0Z0WMnYNDO6Ad0,https://api.spotify.com/v1/tracks/45wneA2j0Z0WMnYNDO6Ad0,https://api.spotify.com/v1/audio-analysis/45wneA2j0Z0WMnYNDO6Ad0,231093.0,4.0,1994,10.0
Richard Marx,Now And Forever,2V2pxcEfn5zs79sE7qcewA,1994-01-01,0.441,0.258,7.0,-11.227,1.0,0.0276,0.661,0.0,0.106,0.172,77.988,audio_features,spotify:track:2V2pxcEfn5zs79sE7qcewA,https://api.spotify.com/v1/tracks/2V2pxcEfn5zs79sE7qcewA,https://api.spotify.com/v1/audio-analysis/2V2pxcEfn5zs79sE7qcewA,214827.0,1.0,1994,10.0
Babyface,When Can I See You,2zItQNJrVrTioXTXWiI2ed,1993-08-24,0.754,0.472,8.0,-11.787,1.0,0.0807,0.257,2.09e-05,0.121,0.613,169.199,audio_features,spotify:track:2zItQNJrVrTioXTXWiI2ed,https://api.spotify.com/v1/tracks/2zItQNJrVrTioXTXWiI2ed,https://api.spotify.com/v1/audio-analysis/2zItQNJrVrTioXTXWiI2ed,229600.0,4.0,1993,10.0
Bryan Adams,Please Forgive Me,7fpBtc7p3hFrEbDVc32ltY,1999-01-01,0.565,0.427,9.0,-8.273,1.0,0.0266,0.576,2.39e-06,0.102,0.15,67.007,audio_features,spotify:track:7fpBtc7p3hFrEbDVc32ltY,https://api.spotify.com/v1/tracks/7fpBtc7p3hFrEbDVc32ltY,https://api.spotify.com/v1/audio-analysis/7fpBtc7p3hFrEbDVc32ltY,353467.0,3.0,1999,10.0
All-4-One,So Much In Love,79f2qsMK936j3FAnTF70FF,2017-05-26,0.49,0.194,0.0,-13.552,0.0,0.0277,0.863,0.0,0.102,0.362,70.004,audio_features,spotify:track:79f2qsMK936j3FAnTF70FF,https://api.spotify.com/v1/tracks/79f2qsMK936j3FAnTF70FF,https://api.spotify.com/v1/audio-analysis/79f2qsMK936j3FAnTF70FF,212040.0,4.0,2017,10.0
Salt-N-Pepa,Shoop,0ipLnUeK5PODrTKyT3wVGT,1993-10-12,0.939,0.68,0.0,-7.29,1.0,0.219,0.0881,0.0,0.0554,0.81,96.916,audio_features,spotify:track:0ipLnUeK5PODrTKyT3wVGT,https://api.spotify.com/v1/tracks/0ipLnUeK5PODrTKyT3wVGT,https://api.spotify.com/v1/audio-analysis/0ipLnUeK5PODrTKyT3wVGT,248573.0,4.0,1993,10.0
Janet Jackson,"Any Time, Any Place",2yOm4lN7aTygtXanJFNFWU,1993-05-18,0.571,0.232,10.0,-11.309,1.0,0.0699,0.604,0.000246,0.119,0.207,128.785,audio_features,spotify:track:2yOm4lN7aTygtXanJFNFWU,https://api.spotify.com/v1/tracks/2yOm4lN7aTygtXanJFNFWU,https://api.spotify.com/v1/audio-analysis/2yOm4lN7aTygtXanJFNFWU,428200.0,4.0,1993,10.0
Collective Soul,Shine,1HZ3cUZUw5htSFmah1V8Ko,1994-03-29,0.54,0.423,6.0,-8.799,1.0,0.0283,0.294,0.0884,0.152,0.353,150.135,audio_features,spotify:track:1HZ3cUZUw5htSFmah1V8Ko,https://api.spotify.com/v1/tracks/1HZ3cUZUw5htSFmah1V8Ko,https://api.spotify.com/v1/audio-analysis/1HZ3cUZUw5htSFmah1V8Ko,306040.0,4.0,1994,10.0
Michael Bolton,Said I Loved You...But I Lied,2nfMrwg3aRhSAv4HX7IzJL,1993,0.547,0.569,10.0,-8.644,1.0,0.0271,0.189,7.05e-06,0.156,0.432,159.713,audio_features,spotify:track:2nfMrwg3aRhSAv4HX7IzJL,https://api.spotify.com/v1/tracks/2nfMrwg3aRhSAv4HX7IzJL,https://api.spotify.com/v1/audio-analysis/2nfMrwg3aRhSAv4HX7IzJL,304867.0,4.0,1993,4.0
Enigma,Return To Innocence,2UKkLqST2xWpK8n1b0Xr5Z,1993-01-01,0.476,0.584,10.0,-12.357,1.0,0.038,0.119,0.0,0.274,0.417,88.026,audio_features,spotify:track:2UKkLqST2xWpK8n1b0Xr5Z,https://api.spotify.com/v1/tracks/2UKkLqST2xWpK8n1b0Xr5Z,https://api.spotify.com/v1/audio-analysis/2UKkLqST2xWpK8n1b0Xr5Z,255467.0,4.0,1993,10.0
Sheryl Crow,All I Wanna Do,4cqHVuDLFbO1XCr4nmks4S,1993-08-03,0.82,0.528,9.0,-11.179,1.0,0.0321,0.111,0.0186,0.257,0.931,120.091,audio_features,spotify:track:4cqHVuDLFbO1XCr4nmks4S,https://api.spotify.com/v1/tracks/4cqHVuDLFbO1XCr4nmks4S,https://api.spotify.com/v1/audio-analysis/4cqHVuDLFbO1XCr4nmks4S,272107.0,4.0,1993,10.0
Crash Test Dummies,Mmm Mmm Mmm Mmm,31v2AQlx4pDI7kmnLxBkem,1993-04-05,0.58,0.575,3.0,-7.72,1.0,0.0231,0.25,1.83e-05,0.0813,0.37,92.934,audio_features,spotify:track:31v2AQlx4pDI7kmnLxBkem,https://api.spotify.com/v1/tracks/31v2AQlx4pDI7kmnLxBkem,https://api.spotify.com/v1/audio-analysis/31v2AQlx4pDI7kmnLxBkem,235173.0,4.0,1993,10.0
Tevin Campbell,Can We Talk,5vXEj2R1LZFG4D5U70jXnz,2005-12-20,0.658,0.711,2.0,-7.424,0.0,0.0425,0.0759,1.77e-05,0.0446,0.614,172.365,audio_features,spotify:track:5vXEj2R1LZFG4D5U70jXnz,https://api.spotify.com/v1/tracks/5vXEj2R1LZFG4D5U70jXnz,https://api.spotify.com/v1/audio-analysis/5vXEj2R1LZFG4D5U70jXnz,284587.0,4.0,2005,10.0
Da Brat,Funkdafied,29VrHhpC5AS9b7XJYDPhqb,1994-06-28,0.802,0.461,11.0,-12.367,0.0,0.302,0.0757,0.0,0.109,0.74,90.995,audio_features,spotify:track:29VrHhpC5AS9b7XJYDPhqb,https://api.spotify.com/v1/tracks/29VrHhpC5AS9b7XJYDPhqb,https://api.spotify.com/v1/audio-analysis/29VrHhpC5AS9b7XJYDPhqb,185933.0,4.0,1994,10.0
Meat Loaf,I'd Do Anything For Love (But I Won't Do That),4UrgDocbHywDZv2f3mBhCq,1993,0.395,0.562,2.0,-10.383,1.0,0.0811,0.467,4.13e-06,0.143,0.363,103.909,audio_features,spotify:track:4UrgDocbHywDZv2f3mBhCq,https://api.spotify.com/v1/tracks/4UrgDocbHywDZv2f3mBhCq,https://api.spotify.com/v1/audio-analysis/4UrgDocbHywDZv2f3mBhCq,721000.0,4.0,1993,4.0
DRS,Gangsta Lean,7FsrQ9ioJZuTJ9S1ANyl0d,1993-08-04,0.742,0.258,3.0,-11.885,0.0,0.0339,0.451,0.0,0.0926,0.476,82.576,audio_features,spotify:track:7FsrQ9ioJZuTJ9S1ANyl0d,https://api.spotify.com/v1/tracks/7FsrQ9ioJZuTJ9S1ANyl0d,https://api.spotify.com/v1/audio-analysis/7FsrQ9ioJZuTJ9S1ANyl0d,322142.0,3.0,1993,10.0
"10,000 Maniacs",Because the Night - Live Unplugged,5VzvK7YiwWbRePA2JOzhYq,1993-10-26,0.408,0.79,11.0,-8.138,0.0,0.103,0.26,0.00027,0.765,0.347,122.624,audio_features,spotify:track:5VzvK7YiwWbRePA2JOzhYq,https://api.spotify.com/v1/tracks/5VzvK7YiwWbRePA2JOzhYq,https://api.spotify.com/v1/audio-analysis/5VzvK7YiwWbRePA2JOzhYq,223373.0,4.0,1993,10.0
Tag Team,Whoomp! There It Is - Album Version (Edited),0SuYcbenEg2MdkZunyqtwN,2002,0.798,0.717,4.0,-6.272,0.0,0.0538,0.0011,0.0,0.353,0.52,131.886,audio_features,spotify:track:0SuYcbenEg2MdkZunyqtwN,https://api.spotify.com/v1/tracks/0SuYcbenEg2MdkZunyqtwN,https://api.spotify.com/v1/audio-analysis/0SuYcbenEg2MdkZunyqtwN,233400.0,4.0,2002,4.0
